VaMe,time
-0.0053,1.515
-0.0053,1.516
-0.006,1.517
-0.0068,1.518
-0.0083,1.519
-0.0113,1.52
-0.0128,1.521
-0.0181,1.522
-0.0203,1.523
-0.021,1.524
-0.021,1.525
-0.0233,1.526
-0.0256,1.527
-0.024,1.528
-0.0233,1.529
-0.0218,1.53
-0.0203,1.531
-0.0165,1.532
-0.0128,1.533
-0.0128,1.534
-0.0105,1.535
-0.0083,1.536
-0.0083,1.537
-0.006,1.538
-0.0023,1.539
0.0015,1.54
0.006,1.541
0.009,1.542
0.009,1.543
0.0082,1.544
0.012,1.545
0.0142,1.546
0.015,1.547
0.0165,1.548
0.0142,1.549
0.0112,1.55
0.0097,1.551
0.0082,1.552
0.009,1.553
0.0082,1.554
0.0067,1.555
0.0045,1.556
0.0,1.557
-0.0023,1.558
-0.0075,1.559
-0.0113,1.56
-0.012,1.561
-0.0128,1.562
-0.0128,1.563
-0.0128,1.564
-0.0135,1.565
-0.0105,1.566
-0.0105,1.567
-0.0053,1.568
-0.0015,1.569
-0.0008,1.57
0.0,1.571
0.0007,1.572
0.0045,1.573
0.0067,1.574
0.006,1.575
0.0052,1.576
0.0052,1.577
0.006,1.578
0.006,1.579
0.0015,1.58
-0.003,1.581
-0.0038,1.582
-0.003,1.583
0.0007,1.584
0.0037,1.585
0.0045,1.586
0.0037,1.587
0.0045,1.588
0.0037,1.589
0.003,1.59
0.003,1.591
0.0045,1.592
0.0067,1.593
0.006,1.594
0.0067,1.595
0.0067,1.596
0.003,1.597
0.003,1.598
0.0015,1.599
-0.0008,1.6
-0.0046,1.601
-0.0053,1.602
-0.003,1.603
-0.0015,1.604
0.0,1.605
-0.0015,1.606
-0.0053,1.607
-0.0053,1.608
-0.0038,1.609
0.0007,1.61
0.003,1.611
0.0075,1.612
0.0105,1.613
0.0135,1.614
0.012,1.615
0.0127,1.616
0.0157,1.617
0.0127,1.618
0.0112,1.619
0.0105,1.62
0.012,1.621
0.0105,1.622
0.0105,1.623
0.0105,1.624
0.009,1.625
0.0052,1.626
0.0045,1.627
0.0045,1.628
0.0045,1.629
0.0052,1.63
0.0052,1.631
0.0045,1.632
0.003,1.633
0.0007,1.634
-0.0008,1.635
-0.003,1.636
-0.003,1.637
-0.0015,1.638
-0.0046,1.639
-0.006,1.64
-0.0083,1.641
-0.0091,1.642
-0.0113,1.643
-0.0128,1.644
-0.0128,1.645
-0.012,1.646
-0.0091,1.647
-0.0075,1.648
-0.0053,1.649
-0.0038,1.65
-0.003,1.651
-0.0015,1.652
-0.0008,1.653
-0.0015,1.654
0.0007,1.655
0.0007,1.656
0.0015,1.657
0.0007,1.658
0.003,1.659
0.003,1.66
0.003,1.661
0.0037,1.662
0.0045,1.663
0.0067,1.664
0.006,1.665
0.0075,1.666
0.006,1.667
0.0037,1.668
0.0015,1.669
-0.0008,1.67
-0.0008,1.671
-0.0015,1.672
-0.0015,1.673
-0.0023,1.674
-0.0015,1.675
-0.003,1.676
-0.0038,1.677
-0.0046,1.678
-0.0075,1.679
-0.0068,1.68
-0.0083,1.681
-0.0091,1.682
-0.0068,1.683
-0.0083,1.684
-0.0091,1.685
-0.0105,1.686
-0.0105,1.687
-0.0083,1.688
-0.0083,1.689
-0.0068,1.69
-0.003,1.691
-0.0008,1.692
-0.0015,1.693
-0.0015,1.694
-0.0008,1.695
-0.0015,1.696
-0.0023,1.697
-0.0015,1.698
0.0007,1.699
0.003,1.7
0.0045,1.701
0.0052,1.702
0.0052,1.703
0.0075,1.704
0.0067,1.705
0.0045,1.706
0.0015,1.707
0.0015,1.708
0.0045,1.709
0.0022,1.71
-0.0015,1.711
-0.0046,1.712
-0.0068,1.713
-0.0083,1.714
-0.0091,1.715
-0.0083,1.716
-0.0083,1.717
-0.006,1.718
-0.0046,1.719
-0.0015,1.72
-0.0008,1.721
0.003,1.722
0.006,1.723
0.0082,1.724
0.012,1.725
0.0127,1.726
0.0112,1.727
0.0105,1.728
0.0045,1.729
-0.0008,1.73
-0.003,1.731
-0.0046,1.732
-0.0053,1.733
-0.006,1.734
-0.0053,1.735
-0.0046,1.736
-0.003,1.737
-0.0023,1.738
0.0,1.739
0.0007,1.74
0.0,1.741
-0.003,1.742
-0.006,1.743
-0.0053,1.744
-0.006,1.745
-0.0046,1.746
-0.003,1.747
-0.0023,1.748
-0.0008,1.749
0.0007,1.75
-0.0008,1.751
-0.0023,1.752
-0.0015,1.753
-0.003,1.754
-0.003,1.755
-0.0015,1.756
0.0007,1.757
0.003,1.758
0.003,1.759
0.003,1.76
0.003,1.761
0.0015,1.762
0.0015,1.763
0.0,1.764
-0.003,1.765
-0.0015,1.766
-0.0015,1.767
-0.0008,1.768
0.0015,1.769
0.0037,1.77
0.0052,1.771
0.0082,1.772
0.0067,1.773
0.006,1.774
0.009,1.775
0.0105,1.776
0.0142,1.777
0.015,1.778
0.012,1.779
0.0097,1.78
0.0067,1.781
0.0052,1.782
0.006,1.783
0.0045,1.784
0.0052,1.785
0.0067,1.786
0.0045,1.787
0.0052,1.788
0.0067,1.789
0.0067,1.79
0.0052,1.791
0.0067,1.792
0.006,1.793
0.0052,1.794
0.0052,1.795
0.0052,1.796
0.0045,1.797
0.0015,1.798
0.0,1.799
-0.0015,1.8
-0.0015,1.801
-0.0046,1.802
-0.0053,1.803
-0.0068,1.804
-0.0075,1.805
-0.0053,1.806
-0.0053,1.807
-0.006,1.808
-0.0075,1.809
-0.0075,1.81
-0.0083,1.811
-0.0083,1.812
-0.0068,1.813
-0.0038,1.814
-0.0038,1.815
-0.0038,1.816
-0.0015,1.817
0.0007,1.818
0.0007,1.819
-0.0008,1.82
-0.0015,1.821
-0.0015,1.822
-0.003,1.823
-0.0015,1.824
-0.0015,1.825
-0.0015,1.826
-0.0008,1.827
0.0,1.828
-0.0008,1.829
-0.0015,1.83
-0.0038,1.831
-0.0046,1.832
-0.0046,1.833
-0.003,1.834
-0.0038,1.835
-0.003,1.836
-0.0015,1.837
-0.0038,1.838
-0.0046,1.839
-0.003,1.84
0.0,1.841
0.0015,1.842
0.003,1.843
0.0045,1.844
0.0045,1.845
0.0037,1.846
0.0045,1.847
0.0037,1.848
0.0037,1.849
0.0037,1.85
0.003,1.851
0.0015,1.852
0.0,1.853
-0.0008,1.854
-0.0008,1.855
-0.003,1.856
-0.0038,1.857
-0.003,1.858
-0.003,1.859
-0.0023,1.86
-0.0008,1.861
-0.0008,1.862
-0.0008,1.863
-0.0008,1.864
0.0,1.865
0.003,1.866
0.003,1.867
0.003,1.868
0.0037,1.869
0.0045,1.87
0.006,1.871
0.006,1.872
0.0037,1.873
0.003,1.874
0.0015,1.875
0.0007,1.876
-0.0008,1.877
-0.0015,1.878
-0.003,1.879
-0.0046,1.88
-0.0053,1.881
-0.0046,1.882
-0.006,1.883
-0.0075,1.884
-0.0083,1.885
-0.0098,1.886
-0.0075,1.887
-0.0075,1.888
-0.0053,1.889
-0.0053,1.89
-0.0046,1.891
-0.003,1.892
-0.0046,1.893
-0.0023,1.894
-0.0015,1.895
-0.0038,1.896
-0.0046,1.897
-0.0038,1.898
-0.0038,1.899
-0.0023,1.9
-0.0008,1.901
-0.0008,1.902
0.0007,1.903
-0.0008,1.904
-0.0008,1.905
0.0007,1.906
-0.0008,1.907
0.0,1.908
0.0007,1.909
-0.0038,1.91
-0.0068,1.911
-0.0068,1.912
-0.003,1.913
-0.0008,1.914
-0.0015,1.915
0.0,1.916
0.003,1.917
0.0067,1.918
0.009,1.919
0.012,1.92
0.012,1.921
0.0105,1.922
0.0105,1.923
0.009,1.924
0.0082,1.925
0.0067,1.926
0.006,1.927
0.0037,1.928
0.0015,1.929
-0.0008,1.93
-0.003,1.931
-0.0046,1.932
-0.0053,1.933
-0.0053,1.934
-0.0038,1.935
-0.0038,1.936
-0.0008,1.937
-0.0008,1.938
-0.0008,1.939
0.0015,1.94
0.0015,1.941
0.0037,1.942
0.0045,1.943
0.0045,1.944
0.0052,1.945
0.0067,1.946
0.0082,1.947
0.0082,1.948
0.009,1.949
0.009,1.95
0.009,1.951
0.009,1.952
0.0082,1.953
0.0067,1.954
0.003,1.955
0.0015,1.956
0.0,1.957
0.0,1.958
-0.0008,1.959
-0.0008,1.96
0.0007,1.961
-0.0008,1.962
-0.0015,1.963
-0.0038,1.964
-0.0023,1.965
-0.003,1.966
-0.003,1.967
-0.003,1.968
-0.0053,1.969
-0.0038,1.97
-0.0046,1.971
-0.0046,1.972
-0.003,1.973
-0.0046,1.974
-0.003,1.975
-0.0023,1.976
-0.0008,1.977
-0.0008,1.978
-0.003,1.979
-0.0015,1.98
-0.0008,1.981
-0.0008,1.982
-0.0008,1.983
-0.0023,1.984
-0.0015,1.985
0.0007,1.986
0.0015,1.987
0.0037,1.988
0.0037,1.989
0.0052,1.99
0.0052,1.991
0.0045,1.992
0.003,1.993
0.0022,1.994
0.0015,1.995
0.003,1.996
0.0037,1.997
0.0015,1.998
0.0007,1.999
-0.0015,2.0
-0.0046,2.001
-0.0053,2.002
-0.0053,2.003
-0.0068,2.004
-0.0075,2.005
-0.006,2.006
-0.0068,2.007
-0.0091,2.008
-0.0091,2.009
-0.0075,2.01
-0.0091,2.011
-0.0105,2.012
-0.0105,2.013
-0.0113,2.014
-0.0098,2.015
-0.0083,2.016
-0.0068,2.017
-0.0046,2.018
-0.0015,2.019
0.0,2.02
0.0015,2.021
0.003,2.022
0.003,2.023
0.003,2.024
0.0022,2.025
0.003,2.026
0.0037,2.027
0.0037,2.028
0.0045,2.029
0.0052,2.03
0.0052,2.031
0.0045,2.032
0.0052,2.033
0.0037,2.034
0.003,2.035
0.006,2.036
0.0052,2.037
0.0052,2.038
0.0052,2.039
0.0037,2.04
0.0052,2.041
0.0052,2.042
0.006,2.043
0.0075,2.044
0.0052,2.045
0.003,2.046
0.0052,2.047
0.0045,2.048
0.003,2.049
0.0007,2.05
0.0007,2.051
0.0022,2.052
0.0037,2.053
0.003,2.054
0.0052,2.055
0.0067,2.056
0.0052,2.057
0.003,2.058
0.0015,2.059
0.0022,2.06
0.0022,2.061
0.0007,2.062
-0.0008,2.063
-0.0015,2.064
0.0007,2.065
0.0015,2.066
0.0007,2.067
0.0,2.068
-0.0015,2.069
-0.003,2.07
-0.0038,2.071
-0.0015,2.072
-0.0008,2.073
-0.0015,2.074
0.0,2.075
-0.0015,2.076
-0.0008,2.077
-0.0008,2.078
-0.0015,2.079
0.0,2.08
0.0007,2.081
0.0015,2.082
0.0007,2.083
-0.0008,2.084
-0.003,2.085
-0.0046,2.086
-0.0053,2.087
-0.0053,2.088
-0.0068,2.089
-0.0068,2.09
-0.0075,2.091
-0.0083,2.092
-0.0083,2.093
-0.0091,2.094
-0.0091,2.095
-0.0083,2.096
-0.006,2.097
-0.0046,2.098
-0.0046,2.099
-0.0038,2.1
-0.0023,2.101
-0.0008,2.102
-0.0015,2.103
-0.0015,2.104
-0.003,2.105
-0.0023,2.106
-0.0008,2.107
-0.0008,2.108
0.0007,2.109
0.0022,2.11
0.003,2.111
0.0037,2.112
0.0052,2.113
0.006,2.114
0.006,2.115
0.006,2.116
0.0075,2.117
0.0075,2.118
0.0067,2.119
0.0067,2.12
0.0067,2.121
0.0052,2.122
0.0037,2.123
0.0037,2.124
0.003,2.125
0.003,2.126
0.0015,2.127
0.0015,2.128
0.0007,2.129
-0.0008,2.13
-0.0015,2.131
0.0015,2.132
0.0015,2.133
0.0007,2.134
0.0015,2.135
0.0,2.136
0.0022,2.137
0.0045,2.138
0.0045,2.139
0.0037,2.14
0.003,2.141
0.0045,2.142
0.0052,2.143
0.006,2.144
0.0075,2.145
0.0075,2.146
0.0082,2.147
0.0075,2.148
0.0097,2.149
0.009,2.15
0.0082,2.151
0.0082,2.152
0.006,2.153
0.0075,2.154
0.0067,2.155
0.0045,2.156
0.0037,2.157
0.0037,2.158
0.0037,2.159
0.0015,2.16
0.0007,2.161
0.0015,2.162
-0.0015,2.163
-0.003,2.164
-0.0046,2.165
-0.0046,2.166
-0.0068,2.167
-0.0091,2.168
-0.0113,2.169
-0.012,2.17
-0.012,2.171
-0.0143,2.172
-0.0135,2.173
-0.012,2.174
-0.012,2.175
-0.0113,2.176
-0.012,2.177
-0.0135,2.178
-0.0128,2.179
-0.0091,2.18
-0.0091,2.181
-0.006,2.182
-0.0046,2.183
-0.0053,2.184
-0.003,2.185
-0.0008,2.186
0.0015,2.187
0.003,2.188
0.003,2.189
0.0037,2.19
0.003,2.191
0.003,2.192
0.0015,2.193
0.0,2.194
0.0015,2.195
0.0015,2.196
0.0022,2.197
0.0022,2.198
0.0007,2.199
-0.0008,2.2
-0.0015,2.201
-0.0023,2.202
-0.0023,2.203
-0.0015,2.204
-0.0015,2.205
-0.0015,2.206
-0.003,2.207
-0.0023,2.208
-0.0038,2.209
-0.0015,2.21
0.0007,2.211
0.0,2.212
0.0,2.213
0.0007,2.214
-0.0008,2.215
0.0007,2.216
0.0015,2.217
0.0007,2.218
0.0007,2.219
0.0015,2.22
0.0045,2.221
0.0045,2.222
0.0052,2.223
0.0052,2.224
0.006,2.225
0.0052,2.226
0.0022,2.227
0.0022,2.228
0.0015,2.229
0.0015,2.23
0.0007,2.231
-0.0008,2.232
0.0007,2.233
0.0007,2.234
0.0007,2.235
0.0015,2.236
0.0007,2.237
0.0022,2.238
0.003,2.239
0.0015,2.24
0.0007,2.241
-0.0008,2.242
0.0007,2.243
0.0022,2.244
0.003,2.245
0.003,2.246
0.0022,2.247
0.0015,2.248
0.0015,2.249
0.0015,2.25
0.0015,2.251
0.0022,2.252
0.003,2.253
0.0037,2.254
0.0037,2.255
0.0015,2.256
0.0007,2.257
0.0015,2.258
0.0007,2.259
0.0007,2.26
0.0007,2.261
0.0,2.262
-0.0038,2.263
-0.0068,2.264
-0.0046,2.265
-0.0053,2.266
-0.0053,2.267
-0.0023,2.268
-0.0038,2.269
-0.0053,2.27
-0.006,2.271
-0.0068,2.272
-0.0075,2.273
-0.006,2.274
-0.0046,2.275
-0.0023,2.276
-0.0015,2.277
0.0015,2.278
0.0052,2.279
0.0067,2.28
0.0075,2.281
0.0067,2.282
0.0067,2.283
0.0075,2.284
0.0067,2.285
0.0067,2.286
0.0045,2.287
0.0045,2.288
0.0037,2.289
0.0015,2.29
0.0,2.291
-0.0008,2.292
-0.0015,2.293
-0.0023,2.294
-0.0015,2.295
-0.003,2.296
-0.003,2.297
-0.003,2.298
-0.0015,2.299
-0.0008,2.3
0.0,2.301
0.0,2.302
0.0007,2.303
0.0,2.304
-0.0008,2.305
0.0007,2.306
0.0015,2.307
0.0015,2.308
0.0015,2.309
0.0007,2.31
0.0022,2.311
0.003,2.312
0.0015,2.313
0.003,2.314
0.0022,2.315
0.0015,2.316
0.0022,2.317
0.0022,2.318
0.0045,2.319
0.0045,2.32
0.0037,2.321
0.0022,2.322
0.0022,2.323
0.0007,2.324
0.0007,2.325
0.003,2.326
0.0022,2.327
0.0022,2.328
0.0022,2.329
0.0015,2.33
0.0007,2.331
0.0007,2.332
0.0,2.333
-0.0023,2.334
-0.0046,2.335
-0.0053,2.336
-0.0053,2.337
-0.0053,2.338
-0.0046,2.339
-0.0053,2.34
-0.0053,2.341
-0.0038,2.342
-0.0053,2.343
-0.0046,2.344
-0.006,2.345
-0.0053,2.346
-0.006,2.347
-0.0068,2.348
-0.006,2.349
-0.0075,2.35
-0.0053,2.351
-0.0053,2.352
-0.0053,2.353
-0.0038,2.354
-0.0053,2.355
-0.0046,2.356
-0.0046,2.357
-0.0046,2.358
-0.0046,2.359
-0.003,2.36
-0.0023,2.361
-0.003,2.362
-0.0008,2.363
-0.0008,2.364
-0.0008,2.365
-0.0015,2.366
-0.0008,2.367
-0.0008,2.368
-0.0008,2.369
0.0022,2.37
0.0015,2.371
0.0037,2.372
0.0037,2.373
0.003,2.374
0.003,2.375
0.003,2.376
0.0052,2.377
0.0045,2.378
0.0045,2.379
0.0052,2.38
0.0045,2.381
0.0045,2.382
0.0067,2.383
0.0067,2.384
0.006,2.385
0.009,2.386
0.0105,2.387
0.0105,2.388
0.0097,2.389
0.0075,2.39
0.0052,2.391
0.0052,2.392
0.0052,2.393
0.0045,2.394
0.003,2.395
0.003,2.396
0.0015,2.397
0.0007,2.398
-0.0015,2.399
-0.0008,2.4
-0.0015,2.401
-0.0015,2.402
-0.0008,2.403
0.0007,2.404
0.0007,2.405
0.0,2.406
-0.0015,2.407
-0.0023,2.408
-0.0015,2.409
-0.003,2.41
-0.003,2.411
-0.0053,2.412
-0.0038,2.413
-0.003,2.414
-0.0053,2.415
-0.0046,2.416
-0.0046,2.417
-0.003,2.418
0.0007,2.419
0.0015,2.42
-0.0008,2.421
-0.0015,2.422
-0.0008,2.423
-0.0008,2.424
0.0007,2.425
0.0015,2.426
0.0015,2.427
0.003,2.428
0.0045,2.429
0.0045,2.43
0.0015,2.431
-0.0008,2.432
-0.0023,2.433
-0.0038,2.434
-0.003,2.435
-0.0023,2.436
-0.006,2.437
-0.0053,2.438
-0.0046,2.439
-0.0053,2.44
-0.0053,2.441
-0.0068,2.442
-0.006,2.443
-0.0068,2.444
-0.0068,2.445
-0.0046,2.446
-0.003,2.447
-0.0053,2.448
-0.0068,2.449
-0.0068,2.45
-0.0053,2.451
-0.0046,2.452
-0.0068,2.453
-0.0075,2.454
-0.0068,2.455
-0.0053,2.456
-0.0046,2.457
-0.0046,2.458
-0.003,2.459
-0.0023,2.46
-0.0015,2.461
-0.0008,2.462
0.0,2.463
0.0015,2.464
0.0052,2.465
0.0052,2.466
0.0082,2.467
0.0105,2.468
0.0142,2.469
0.0195,2.47
0.0195,2.471
0.0225,2.472
0.0232,2.473
0.0195,2.474
0.0157,2.475
0.0135,2.476
0.0105,2.477
0.0082,2.478
0.0052,2.479
0.0037,2.48
0.0,2.481
-0.0068,2.482
-0.0113,2.483
-0.0135,2.484
-0.0165,2.485
-0.0181,2.486
-0.0195,2.487
-0.0181,2.488
-0.0158,2.489
-0.0158,2.49
-0.0165,2.491
-0.0165,2.492
-0.0143,2.493
-0.0143,2.494
-0.0105,2.495
-0.0083,2.496
-0.0068,2.497
-0.003,2.498
-0.0015,2.499
0.0015,2.5
0.0045,2.501
0.0067,2.502
0.0097,2.503
0.012,2.504
0.0165,2.505
0.0195,2.506
0.021,2.507
0.024,2.508
0.027,2.509
0.0315,2.51
0.0352,2.511
0.0345,2.512
0.0345,2.513
0.0315,2.514
0.0315,2.515
0.0292,2.516
0.024,2.517
0.0202,2.518
0.018,2.519
0.0142,2.52
0.009,2.521
0.0052,2.522
0.003,2.523
-0.0023,2.524
-0.006,2.525
-0.0105,2.526
-0.0181,2.527
-0.0218,2.528
-0.024,2.529
-0.0233,2.53
-0.0203,2.531
-0.0143,2.532
-0.0083,2.533
-0.006,2.534
-0.0046,2.535
0.0,2.536
0.0082,2.537
0.0165,2.538
0.0195,2.539
0.0202,2.54
0.0195,2.541
0.0157,2.542
0.0112,2.543
0.0082,2.544
0.0045,2.545
0.003,2.546
0.003,2.547
0.0015,2.548
-0.0015,2.549
-0.0046,2.55
-0.0053,2.551
-0.0098,2.552
-0.0135,2.553
-0.0158,2.554
-0.0195,2.555
-0.0218,2.556
-0.0233,2.557
-0.0285,2.558
-0.0338,2.559
-0.0368,2.56
-0.039,2.561
-0.0413,2.562
-0.0405,2.563
-0.0383,2.564
-0.0368,2.565
-0.0346,2.566
-0.0293,2.567
-0.027,2.568
-0.0263,2.569
-0.024,2.57
-0.021,2.571
-0.0181,2.572
-0.0158,2.573
-0.012,2.574
-0.0068,2.575
-0.003,2.576
-0.0015,2.577
0.003,2.578
0.009,2.579
0.018,2.58
0.027,2.581
0.0345,2.582
0.0442,2.583
0.0495,2.584
0.0517,2.585
0.054,2.586
0.054,2.587
0.051,2.588
0.0465,2.589
0.0405,2.59
0.0352,2.591
0.0307,2.592
0.0232,2.593
0.0157,2.594
0.0082,2.595
0.0015,2.596
-0.0046,2.597
-0.0113,2.598
-0.0165,2.599
-0.0233,2.6
-0.0278,2.601
-0.0315,2.602
-0.0361,2.603
-0.0375,2.604
-0.0361,2.605
-0.0368,2.606
-0.0368,2.607
-0.0353,2.608
-0.0308,2.609
-0.0248,2.61
-0.0188,2.611
-0.0143,2.612
-0.0098,2.613
-0.0053,2.614
-0.0015,2.615
0.0022,2.616
0.0067,2.617
0.0052,2.618
0.0045,2.619
0.0022,2.62
-0.0008,2.621
-0.0038,2.622
-0.0083,2.623
-0.0083,2.624
-0.0098,2.625
-0.012,2.626
-0.0113,2.627
-0.0128,2.628
-0.0143,2.629
-0.0158,2.63
-0.0158,2.631
-0.015,2.632
-0.0143,2.633
-0.0113,2.634
-0.0091,2.635
-0.0091,2.636
-0.0068,2.637
-0.0083,2.638
-0.0083,2.639
-0.0053,2.64
-0.0015,2.641
0.0037,2.642
0.0097,2.643
0.018,2.644
0.0217,2.645
0.024,2.646
0.0247,2.647
0.027,2.648
0.0277,2.649
0.027,2.65
0.0247,2.651
0.0217,2.652
0.0202,2.653
0.018,2.654
0.0142,2.655
0.0112,2.656
0.0082,2.657
0.0067,2.658
0.003,2.659
0.0007,2.66
-0.0008,2.661
-0.0008,2.662
-0.0008,2.663
-0.0008,2.664
0.0015,2.665
0.0007,2.666
0.0007,2.667
-0.0015,2.668
-0.003,2.669
-0.0023,2.67
-0.003,2.671
-0.0053,2.672
-0.0083,2.673
-0.0113,2.674
-0.0135,2.675
-0.0165,2.676
-0.0181,2.677
-0.0181,2.678
-0.0203,2.679
-0.0188,2.68
-0.0165,2.681
-0.0143,2.682
-0.0083,2.683
-0.006,2.684
-0.0023,2.685
0.003,2.686
0.0097,2.687
0.0157,2.688
0.021,2.689
0.0277,2.69
0.0292,2.691
0.0292,2.692
0.0322,2.693
0.0345,2.694
0.033,2.695
0.0277,2.696
0.0255,2.697
0.024,2.698
0.0202,2.699
0.0172,2.7
0.0135,2.701
0.0112,2.702
0.0082,2.703
0.009,2.704
0.0067,2.705
0.0037,2.706
0.003,2.707
0.003,2.708
0.003,2.709
0.0015,2.71
0.0052,2.711
0.0067,2.712
0.0067,2.713
0.0067,2.714
0.0052,2.715
0.0037,2.716
0.003,2.717
0.0007,2.718
-0.003,2.719
-0.0083,2.72
-0.0158,2.721
-0.0218,2.722
-0.024,2.723
-0.0256,2.724
-0.0263,2.725
-0.0263,2.726
-0.0278,2.727
-0.033,2.728
-0.0361,2.729
-0.0361,2.73
-0.0368,2.731
-0.0368,2.732
-0.0375,2.733
-0.0338,2.734
-0.0293,2.735
-0.0256,2.736
-0.0256,2.737
-0.0233,2.738
-0.021,2.739
-0.0173,2.74
-0.015,2.741
-0.0143,2.742
-0.0105,2.743
-0.0053,2.744
-0.0008,2.745
0.003,2.746
0.0067,2.747
0.0082,2.748
0.0112,2.749
0.0142,2.75
0.0142,2.751
0.0142,2.752
0.0142,2.753
0.015,2.754
0.018,2.755
0.0187,2.756
0.021,2.757
0.0232,2.758
0.0217,2.759
0.0232,2.76
0.024,2.761
0.0255,2.762
0.027,2.763
0.0277,2.764
0.0322,2.765
0.0352,2.766
0.0397,2.767
0.0442,2.768
0.0465,2.769
0.0495,2.77
0.0495,2.771
0.0487,2.772
0.0487,2.773
0.045,2.774
0.0397,2.775
0.0352,2.776
0.03,2.777
0.0262,2.778
0.0217,2.779
0.0165,2.78
0.012,2.781
0.0052,2.782
0.0007,2.783
-0.006,2.784
-0.0105,2.785
-0.0165,2.786
-0.0225,2.787
-0.0256,2.788
-0.027,2.789
-0.0293,2.79
-0.0308,2.791
-0.0256,2.792
-0.024,2.793
-0.0203,2.794
-0.0188,2.795
-0.015,2.796
-0.0075,2.797
-0.0008,2.798
0.0045,2.799
0.0052,2.8
0.0037,2.801
0.0037,2.802
0.003,2.803
-0.0046,2.804
-0.0113,2.805
-0.0158,2.806
-0.0203,2.807
-0.024,2.808
-0.0308,2.809
-0.0368,2.81
-0.042,2.811
-0.0443,2.812
-0.0436,2.813
-0.0398,2.814
-0.042,2.815
-0.045,2.816
-0.0511,2.817
-0.0563,2.818
-0.0511,2.819
-0.0465,2.82
-0.039,2.821
-0.03,2.822
-0.0256,2.823
-0.0218,2.824
-0.0195,2.825
-0.0158,2.826
-0.0068,2.827
-0.0015,2.828
0.0022,2.829
0.0067,2.83
0.0082,2.831
0.009,2.832
0.0127,2.833
0.0127,2.834
0.0142,2.835
0.0127,2.836
0.0097,2.837
0.009,2.838
0.0067,2.839
0.0045,2.84
0.003,2.841
0.0045,2.842
0.006,2.843
0.009,2.844
0.009,2.845
0.009,2.846
0.0112,2.847
0.0105,2.848
0.0135,2.849
0.0172,2.85
0.0225,2.851
0.027,2.852
0.0277,2.853
0.0307,2.854
0.0337,2.855
0.0382,2.856
0.042,2.857
0.0435,2.858
0.0435,2.859
0.042,2.86
0.0382,2.861
0.0337,2.862
0.0277,2.863
0.0195,2.864
0.012,2.865
0.0052,2.866
-0.0046,2.867
-0.0128,2.868
-0.0225,2.869
-0.0308,2.87
-0.0346,2.871
-0.0375,2.872
-0.0398,2.873
-0.0428,2.874
-0.0405,2.875
-0.0383,2.876
-0.0383,2.877
-0.0361,2.878
-0.033,2.879
-0.03,2.88
-0.0248,2.881
-0.0203,2.882
-0.0181,2.883
-0.0173,2.884
-0.0173,2.885
-0.0165,2.886
-0.0158,2.887
-0.0143,2.888
-0.0135,2.889
-0.0165,2.89
-0.0173,2.891
-0.0195,2.892
-0.0218,2.893
-0.0225,2.894
-0.0218,2.895
-0.0188,2.896
-0.015,2.897
-0.012,2.898
-0.0091,2.899
-0.0075,2.9
-0.0068,2.901
-0.003,2.902
-0.0008,2.903
0.0007,2.904
0.0052,2.905
0.0067,2.906
0.0075,2.907
0.0082,2.908
0.009,2.909
0.012,2.91
0.0142,2.911
0.0165,2.912
0.0157,2.913
0.018,2.914
0.0195,2.915
0.0195,2.916
0.0187,2.917
0.018,2.918
0.0172,2.919
0.0157,2.92
0.0127,2.921
0.0127,2.922
0.0127,2.923
0.012,2.924
0.0142,2.925
0.0165,2.926
0.0165,2.927
0.0202,2.928
0.024,2.929
0.0262,2.93
0.027,2.931
0.0292,2.932
0.0277,2.933
0.0247,2.934
0.0225,2.935
0.0202,2.936
0.0202,2.937
0.018,2.938
0.0127,2.939
0.009,2.94
0.0045,2.941
0.0022,2.942
0.0007,2.943
0.0,2.944
0.0007,2.945
-0.0008,2.946
-0.0008,2.947
0.0015,2.948
0.0037,2.949
0.006,2.95
0.0067,2.951
0.006,2.952
0.003,2.953
0.0045,2.954
0.0045,2.955
0.0022,2.956
0.0015,2.957
0.0,2.958
-0.0015,2.959
-0.0053,2.96
-0.0083,2.961
-0.0105,2.962
-0.0128,2.963
-0.0128,2.964
-0.0128,2.965
-0.0113,2.966
-0.0091,2.967
-0.0083,2.968
-0.0083,2.969
-0.0053,2.97
-0.0053,2.971
-0.0008,2.972
0.0052,2.973
0.009,2.974
0.015,2.975
0.0187,2.976
0.0217,2.977
0.024,2.978
0.0255,2.979
0.0292,2.98
0.0292,2.981
0.0255,2.982
0.021,2.983
0.0112,2.984
-0.0023,2.985
-0.0165,2.986
-0.033,2.987
-0.0413,2.988
-0.0428,2.989
-0.0383,2.99
-0.033,2.991
-0.0293,2.992
-0.024,2.993
-0.0218,2.994
-0.0203,2.995
-0.0203,2.996
-0.0173,2.997
-0.0165,2.998
-0.0165,2.999
-0.0158,3.0
-0.0143,3.001
-0.0105,3.002
-0.006,3.003
-0.0038,3.004
-0.0068,3.005
-0.006,3.006
-0.006,3.007
-0.0053,3.008
-0.003,3.009
-0.003,3.01
-0.0038,3.011
-0.0053,3.012
-0.003,3.013
0.0007,3.014
0.0022,3.015
0.003,3.016
0.0067,3.017
0.0105,3.018
0.012,3.019
0.0142,3.02
0.015,3.021
0.0142,3.022
0.0195,3.023
